,author_first,unit_city_code,unitnum,unitdiff
26818,梁茂春,1100.0,2,北京大学;中央音乐学院;
26819,梁莉,1100.0,2,北京大学;中国石油;
26820,梁莉,4501.0,2,广西警察学院;广西大学;
26821,梁莹,3100.0,3,上海理工大学;上海政法学院;上海大学;
26822,梁萍,1100.0,3,中国电子技术标准化研究所;中央电视台;北京林业大学;
26823,梁蕾,1100.0,2,首都体育学院;中国国防科技信息中心;
26824,梁薇,1100.0,2,北京工业大学;中央对外联络部;
26825,梁薇,3502.0,2,厦门市台湾艺术研究所;厦门艺术学校;
26826,梁虹,1100.0,2,北京第二外国语学院;化学工业出版社;
26827,梁超,1100.0,2,中央财经大学;中国政法大学;
26828,梁超,4201.0,2,湖北大学;武汉大学;
26829,梁越,1100.0,2,国务院;北京化工大学;
26830,梁迎春,4312.0,2,湖南怀化职业技术学院;怀化职业技术学院;
26831,梁运文,4201.0,2,武汉大学;中南民族大学;
26832,梁金修,1100.0,2,国家发展和改革委员会;北京大学;
26833,梁金辉,1100.0,2,首都体育学院;北京师范大学;
26834,梁钊,4401.0,2,广东省委党校;广东省社会科学界联合会;
26835,梁雄军,3310.0,6,浙江省台州市人民政府;浙江省台州市打击走私与海防口岸管理办公室;浙江省台州市物产(集团;台州市人民政府;台州市口岸办;台州市打私与海防口岸办;
26836,梁雪松,3301.0,2,浙江大学;浙江工业大学;
26837,梁静,1100.0,2,中国科学院;北京大学;
26838,梁静,3100.0,2,复旦大学;上海理工大学;
26839,梁静,3301.0,2,浙江大学;浙江传媒学院;
26840,梁静,4101.0,3,河南财经政法大学;郑州大学;河南政法管理干部学院;
26841,梁静,4201.0,2,华中科技大学;武汉大学;
26842,梁静,5101.0,2,成都信息工程大学;成都理工大学;
26843,梁静,6101.0,2,西安外国语大学;陕西师范大学;
26844,梁静波,4115.0,2,信阳师范学院;河南信阳师院经管学院;
26845,梁颖,1100.0,2,中国人口与发展研究中心;北京外国语大学;
26846,梁颖,3100.0,2,上海交通大学;上海图书馆;
26847,梁颖,4501.0,3,广西大学;广西民族大学;广西壮族自治区党委党校;
26848,梁鸿,1100.0,6,北京师范大学;中国青年政治学院;首都体育学院;中国人民大学;中国艺术研究院;中国青年干部管理学院;
26849,梁鹏,1100.0,5,中国青年政治学院;北京工商大学;中国人民大学;清华大学;环境保护部;
26850,梁鹏,4401.0,2,广州工程技术职业学院;暨南大学;
26851,梅丽,3100.0,2,上海外国语大学;上海交通大学;
26852,梅亮,3211.0,2,江苏省镇江市规划设计研究院;江苏科技大学;
26853,梅克保,4301.0,2,长沙市委;湖南省委;
26854,梅华,3201.0,2,江苏第二师范学院;南京师范大学;
26855,梅哲,4201.0,2,华中师范大学;中南财经政法大学;
26856,梅新育,1100.0,2,北京市国际经济贸易研究所;商务部;
26857,梅方权,1100.0,2,中国农业科学院;农业部;
26858,梅松,1100.0,3,清华大学;北京市文化创意产业促进中心;北京市社会科学院;
26859,梅松,4201.0,3,湖北省委党校;武汉科技大学;湖北省行政学院;
26860,梅林,3100.0,2,上海交通大学;复旦大学;
26861,梅林,5000.0,2,第三军医大学;四川美术学院;
26862,梅梅,1100.0,3,北京理工大学;北京师范大学;中国科学院;
26863,梅毅,3601.0,2,江西省旅游局市场开发处;江西省旅游局;
26864,梅波,5000.0,2,重庆三峡学院;重庆交通大学;
26865,梅珍生,4201.0,3,湖北省社会科学院;武汉理工大学;武汉大学;
26866,梅琦,1100.0,2,中央美术学院;中央美术图书馆;
26867,梅琳,4201.0,2,华中师范大学;华中科技大学;
26868,梅琳,5000.0,2,西南大学;重庆医科大学;
26869,梅琼林,3100.0,2,复旦大学;上海外国语大学;
26870,梅盛军,3100.0,3,上海社会科学院;上海WTO事务咨询中心;上海对外经贸大学;
26871,梅红,5101.0,2,西南交通大学;四川大学;
26872,梅良勇,4201.0,2,湖北大学;中南财经政法大学;
26873,梅艳,3201.0,2,南京农业大学;东南大学;
26874,梅英,5309.0,3,临沧师范高等专科学校;临沧教育学院;临沧师专;
26875,梅莉,4201.0,2,华中师范大学;武汉大学;
26876,梅萍,4201.0,2,华中师范大学;武汉大学;
26877,梅黎明,3608.0,3,井冈山管理局;井冈山市人民政府;永新县人民政府;
26878,楚天骄,3100.0,2,中国浦东干部学院;华东师范大学;
26879,楚小庆,3201.0,2,南京信息工程大学;东南大学;
26880,楚小龙,4101.0,3,河南省文物考古研究院;郑州大学;河南省文物局;
26881,楚永生,3201.0,2,南京审计大学;南京农业大学;
26882,楚爱华,1200.0,2,南开大学;天津师范大学;
26883,楚琳,1100.0,2,中国人民大学;中央民族大学;
26884,楚道文,1100.0,2,中国应用法学研究所;中国人民大学;
26885,楼世洲,3301.0,2,浙江省人文社会科学重点研究基地浙江师范大学;浙江省高师培训中心;
26886,楼天阳,3100.0,2,复旦大学;华东师范大学;
26887,楼巍,3100.0,2,上海大学;上海戏剧学院;
26888,樊丽,4101.0,2,华北水利水电大学;河南科学技术出版社;
26889,樊丽沙,6201.0,2,兰州大学;西北民族大学;
26890,樊丽萍,1100.0,2,中国广播电影电视社会组织联合会;中国广播电视学刊;
26891,樊丽萍,3100.0,2,复旦大学;文汇报;
26892,樊信友,5000.0,2,重庆大学;重庆交通大学;
26893,樊军,1100.0,2,中国科学院;国家法官学院;
26894,樊勇,1100.0,2,中央财经大学;中国人民大学;
26895,樊华,5301.0,2,云南师范大学;云南大学;
26896,樊增强,6101.0,2,西安交通大学;西北大学;
26897,樊士德,3201.0,2,南京审计大学;南京大学;
26898,樊奇,3201.0,2,江苏省社会科学院;南京大学;
26899,樊巍,3100.0,2,上海新闻晨报;新闻晨报;
26900,樊帅,4201.0,2,华中科技大学;中南财经政法大学;
26901,樊帆,4201.0,2,华中师范大学;武汉科技大学;
26902,樊希安,1100.0,2,中国出版传媒股份有限公司;国务院;
26903,樊敏,5101.0,2,西南交通大学;电子科技大学;
26904,樊敏,6101.0,2,西安体育大学;西安体育学院;
26905,樊斌,2301.0,2,东北农业大学;哈尔滨工业大学;
26906,樊明,4331.0,2,江苏凤凰科学技术出版社;江苏凤凰科学技术出版社有限公司;
26907,樊星,1100.0,3,中国科学院;首都师范大学;北京大学;
26908,樊星,4201.0,2,武汉大学;华中师范大学;
26909,樊欣,1100.0,4,中国科学研究院;中国科学院;北京师范大学;北京交通大学;
26910,樊洁,3100.0,2,上海理工大学;上海市人民政府;
26911,樊洁,5325.0,2,云南蒙自师范高等专科学校;红河学院;
26912,樊浩,3201.0,2,江苏省社会科学院;东南大学;
26913,樊涛,1100.0,2,中国人民大学;教育部;
26914,樊琦,4201.0,3,武汉轻工大学;华中科技大学;武汉轻工业大学;
26915,樊瑛,1100.0,3,中国社会科学院;对外经济贸易大学;北京师范大学;
26916,樊瑜,4101.0,2,河南城建高等专科学校;河南省城建高等专科学校;
26917,樊瑜,4104.0,2,河南城建学院;平顶山学院;
26918,樊纲,1100.0,9,中国人民银行;北京大学;中国经济改革研究基金会;中国经济体制改革研究基金会;中国改革基金会;中国改革研究基金会;中国社会科学院;中国经济体制改革研究会;国民经济研究所;
26919,樊荣,4107.0,2,新乡学院;新乡医学院;
26920,樊荣,6101.0,2,西北工业大学;第四军医大学;
26921,樊豫陇,4101.0,2,郑州师范学院;郑州师范高等专科党委;
26922,樊超,1100.0,2,外交学院;北京大学;
26923,樊颖,1100.0,2,清华大学;北京第二外国语学院;
26924,樊鹏,1100.0,2,中国社会科学院;北京大学;
26925,欧世龙,4201.0,2,湖北汉江师范学院;中南财经政法大学;
26926,欧斌,4401.0,2,广东省地方税务局;广东省财政厅;
26927,欧璐莎,2201.0,2,东北师范大学;长春师范大学;
26928,欧福永,4301.0,2,湖南师范大学;湖南大学;
26929,欧阳俊,1100.0,2,北京大学;国家统计局;
26930,欧阳光华,1100.0,2,北京师范大学;教育部;
26931,欧阳兵,3601.0,2,江西省委党校;江西行政学院;
26932,欧阳国忠,1100.0,2,中央电视台;北京典盛文化传播有限公司;
26933,欧阳坚,1100.0,2,中央宣传部;文化部;
26934,欧阳坚,5307.0,2,丽江地委;丽江市委;
26935,欧阳宏生,1100.0,2,中国高等院校电影电视学会;中国广播电视;
26936,欧阳峣,4301.0,4,湖南师范大学;湖南商学院;湖南省零陵师范高等专科学校;湖南大学;
26937,欧阳康,4201.0,2,华中科技大学;武汉大学;
26938,欧阳志刚,4201.0,2,中南财经政法大学;华中科技大学;
26939,欧阳忠明,3601.0,2,南昌航空大学;江西科技师范大学;
26940,欧阳慧,1100.0,3,宏观经济研究院;国家发展和改革委员会;国家发展与改革委员会;
26941,欧阳敏,1100.0,6,中国经济体制改革研究会;中国国土资源经济研究院;中国投资基金论坛;国家发展和改革委员会;国土资源部;全国人民代表大会;
26942,欧阳敏,4201.0,2,武汉大学;华中师范大学;
26943,欧阳斌,1100.0,2,北京理工大学;交通运输部;
26944,欧阳杰,4401.0,2,广东开放大学;广东理工职业学院;
26945,欧阳桃花,1100.0,3,北京航空航天大学;中国人民大学;清华大学;
26946,欧阳爱辉,4304.0,2,湖南工学院;南华大学;
26947,欧阳程,4201.0,2,华中农业大学;军事经济学院;
26948,欧阳莉,4306.0,2,湖南理工学院;岳阳师院旅游系;
26949,欧阳资生,4301.0,2,湖南大学;湖南商学院;
26950,欧阳雪梅,1100.0,2,中国社会科学院;当代中国研究所;
26951,欧阳静,4201.0,3,武汉大学;华中科技大学;华中师范大学;
26952,欧雪银,4301.0,2,湖南大学;湖南财政经济学院;
26953,步进,3203.0,2,江苏师范大学;徐州市第三中学;
26954,武世刚,3100.0,2,上海中国航海博物馆;复旦大学;
26955,武中哲,3701.0,2,山东财经大学;山东大学;
26956,武丹,1100.0,4,中国大百科全书出版社;中国科普研究所;北京师范大学;中国农业银行;
26957,武丽,4101.0,2,河南省档案局;郑州市;
26958,武云,1100.0,2,中国社会科学院;中国社会科学出版社;
26959,武仙竹,4201.0,2,湖北省文物考古研究所;湖北武汉;
26960,武健,1100.0,3,北京市东城区丁香胡同小学;中国科学院;中国人民大学;
26961,武兵,1100.0,2,北京东方亿思知识产权代理有限公司;国家知识产权局;
26962,武刚,4401.0,2,广东财经大学;华南师范大学;
26963,武剑,1100.0,5,建设银行;中国地质大学;北京大学;中国光大银行;中国人民大学;
26964,武力,1100.0,3,中国社会科学院;当代中国研究所;宏北京服装学院;
26965,武勇,4401.0,3,广东培正学院;广东培正商学院;广东金融学院;
26966,武博,3201.0,3,河海大学;南京大学;江苏省社会科学院;
26967,武卫华,3701.0,2,山东社会科学杂志社;山东社会科学;
26968,武君,1501.0,2,内蒙古大學文學與新聞傳播學院;内蒙古大学;
26969,武启祥,4101.0,2,河南省宗教局;河南省民委;
26970,武和平,1100.0,2,公安部政治部;公安部办公厅;
26971,武威,1100.0,2,首都师范大学;中国残疾人联合会;
26972,武娟,5101.0,2,四川省朱熹研究会;四川师范大学;
26973,武婕,4503.0,2,土肥资源高效利用国家工程实验室山东农业大学;土肥资源高效利用国家工程实验室;
26974,武家璧,1100.0,3,中国科学院;北京联合大学;北京大学;
26975,武家璧,4210.0,2,荆州博物馆;荆州市博物馆;
26976,武小凤,1100.0,2,中国人民大学;中国政法大学;
26977,武小平,4401.0,2,华南师范大学;暨南大学;
26978,武小平,6101.0,2,西安邮电大学;西安交通大学;
26979,武岩,1100.0,2,北京师范大学;北京工商大学;
26980,武广震,1100.0,2,中国现代国际关系研究院;国际关系学院;
26981,武建军,1100.0,2,北京师范大学;中国科学院;
26982,武建军,1501.0,2,内蒙古政法干部学校;内蒙古警察职业学院;
26983,武建华,1100.0,2,华北电力大学;最高人民法院;
26984,武建强,6101.0,2,陕西师范大学;西北大学;
26985,武志,1100.0,2,中国人民大学;中国人民银行;
26986,武志勇,3100.0,3,上海社会科学院;华东师范大学;上海师范大学;
26987,武文军,6201.0,2,兰州市社会科学院;兰州市社会科学研究院;
26988,武文静,6101.0,2,西安交通大学;陕西师范大学;
26989,武斌,1100.0,3,中国新闻出版研究院;中国传媒大学;中国书籍出版社;
26990,武斌,2101.0,2,辽宁社会科学院;沈阳故宫博物院;
26991,武旭,1100.0,2,北京交通大学;国务院;
26992,武春野,3100.0,2,上海外国语大学;上海大学;
26993,武晓霞,3201.0,2,南京审计大学;南京大学;
26994,武月明,3201.0,2,南京师范大学;南京大学;
26995,武树臣,1100.0,4,北京大学;北京市第二中级人民法院;北京市法学会;北京奥组委;
26996,武洪滨,1100.0,3,中国艺术研究院;中央美术学院;中国人民大学;
26997,武深树,4301.0,3,湖南省委党校;湖南省畜牧水产局;湖南农业大学;
26998,武玉红,3100.0,2,上海政法学院;上海师范大学;
26999,武玮,4101.0,2,河南博物院;郑州大学;
27000,武甲斐,1401.0,2,山西省社会科学院;山西财经大学;
27001,武立波,2301.0,2,哈尔滨商业大学;黑龙江大学;
27002,武红,1100.0,2,国务院;中国科学院;
27003,武翠娟,3201.0,2,东南大学;南京大学;
27004,武腾,1100.0,2,中央财经大学;清华大学;
27005,武艳,1100.0,3,北京舞蹈学院;中国人民大学;中央广播电视大学;
27006,武艺,1100.0,3,中国电视艺术委员会;中央美术学院;中国电建集团;
27007,武芳,1100.0,2,中国科学院;商务部;
27008,武芳,3100.0,2,复旦大学;华东政法大学;
27009,武英,1100.0,2,中国人民银行;北京理工大学;
27010,武英杰,2201.0,2,长春医学高等专科学校;长春大学;
27011,武贵龙,1100.0,2,北京科技大学;教育部;
27012,武超,1100.0,2,北京体育大学;国家统计局;
27013,武迪,1100.0,2,北京印刷学院;中央民族大学;
27014,武鑫,3301.0,2,浙江财经大学;浙江大学;
27015,武锋,3100.0,2,华东师范大学;上海交通大学;
27016,武锐,3701.0,2,山东大学;山东财经大学;
27017,武靖州,1100.0,2,中国人民大学;财政部;
27018,武静,1100.0,3,北京林业大学;北京科技大学;清华大学;
27019,武飞,1100.0,2,首都经济贸易大学;北京财贸职业学院;
27020,武鹏,1100.0,2,中国社会科学院;北京师范大学;
27021,武鹏,3201.0,2,南京航空航天大学;南京大学;
27022,段一群,3201.0,2,南京航空航天大学;南京信息工程大学;
27023,段世德,4201.0,3,中南民族大学;武汉大学;江汉大学;
27024,段丽,3201.0,2,南京晓庄学院;南京大学;
27025,段丽娜,5201.0,2,贵州财经大学;贵州日报;
27026,段云龙,5301.0,2,云南财经大学;昆明理工大学;
27027,段从学,1100.0,2,首都师范大学;北京大学;
27028,段从学,5101.0,2,西南交通大学;四川师范大学;
27029,段伟,1100.0,2,北京林业大学;首都师范大学;
27030,段伟,3100.0,2,华东师范大学;复旦大学;
27031,段健芝,4312.0,2,怀化师范高等专科学校;怀化学院;
27032,段凡,4201.0,3,中华文化发展湖北省协同创新中心;湖北大学;华中科技大学;
27033,段勇,1100.0,2,中国农业大学;故宫博物院;
27034,段厚省,3100.0,2,复旦大学;上海市人民检察院;
27035,段友文,1401.0,2,山西大学;山西省太原市山西大学;
27036,段友文,1410.0,2,临汾市山西师范大学;山西师范大学;
27037,段向云,1200.0,2,天津财经大学;天津商业大学;
27038,段向云,3301.0,2,浙江树人学院;浙江机电职业技术学院;
27039,段君,1100.0,2,清华大学;北京理工大学;
27040,段国旭,1301.0,2,河北省财政厅;河北省财政科学与政策研究所;
27041,段士平,4101.0,2,河南郑州市中原工学院;中原工学院;
27042,段娟,1100.0,2,中国科学院;中国社会科学院;
27043,段媛媛,3100.0,2,上海政法学院;上海大学;
27044,段宁,4301.0,2,长沙市城乡规划编制中心;长沙市规划勘测设计研究院;
27045,段小华,1100.0,3,中国科技促进发展研究中心;中国科学院;中国科学技术发展战略研究院;
27046,段庆锋,1401.0,2,中北大学;山西财经大学;
27047,段忠东,3502.0,2,厦门大学;厦门理工学院;
27048,段文杰,4201.0,2,湖北省农业厅;武汉大学;
27049,段文杰,5000.0,2,西南大学;重庆市人文社会科学重点研究基地心理学与社会管理研究中心;
27050,段明,5000.0,2,重庆市文化艺术研究院;重庆市文化广播电视局;
27051,段晓红,4201.0,3,武汉大学;中南民族大学;华中科技大学;
27052,段晶晶,1100.0,2,中央民族大学;中国传媒大学;
